Transaction_ID,User_ID,Date,Description,Category 1,Category 2,Category 3,Debit,Credit,Balance,Type
2248,678,2023-12-11,AGL,Expense,Household,Utilities,196.08,0,88605.83,D
2256,678,2023-12-14,DiDi,Expense,Transport,Taxies & Share Cars,451.23,0,88154.6,D
2259,678,2023-12-15,Tutoring Service,Expense,Personal,Education,428.83,0,87725.77,D
2252,678,2023-12-16,BWS,Expense,Leisure & Lifestyle,Alcohol,106.37,0,87619.4,D
2253,678,2023-12-19,CityLink,Expense,Transport,Tolls,47.91,0,87571.49,D
2246,678,2023-12-22,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,399.03,0,87172.46,D
2245,678,2023-12-26,CityLink,Expense,Transport,Tolls,334.78,0,86837.68,D
2247,678,2023-12-27,Woolworths,Expense,Household,Groceries,26.9,0,86810.78,D
2250,678,2023-12-27,MAC Cosmetics,Expense,Personal,Hair & Beauty,435.39,0,86375.39,D
2255,678,2023-12-29,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,253.76,0,86121.63,D
2257,678,2023-12-29,Accountant,Expense,Personal,Life Admin,33.7,0,86087.93,D
2260,678,2023-12-29,Telstra,Expense,Household,Internet,145.61,0,85942.32,D
2261,369,2021-01-01,Salary,Income,Income,Wages,0,8000,8000,C
2267,369,2021-01-04,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,22.27,0,7977.73,D
2265,369,2021-01-05,Toys R Us,Expense,Personal,Children & Family,313.04,0,7664.69,D
2271,369,2021-01-05,Music Store,Expense,Leisure & Lifestyle,Hobbies,23.97,0,7640.72,D
2262,369,2021-01-10,Tobacco Store,Expense,Leisure & Lifestyle,Tobacco & Vaping,313.15,0,7327.57,D
2268,369,2021-01-14,Chemist Warehouse,Expense,Personal,Health & Medical,471.48,0,6856.09,D
2263,369,2021-01-15,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,320.96,0,6535.13,D
2272,369,2021-01-16,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",422.34,0,6112.79,D
2266,369,2021-01-20,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,459.26,0,5653.53,D
2264,369,2021-01-22,Zara,Expense,Personal,Clothing & Accessories,352.3,0,5301.23,D
2269,369,2021-01-29,DiDi,Expense,Transport,Taxies & Share Cars,405.35,0,4895.88,D
2270,369,2021-01-29,Printing Service,Expense,Personal,Life Admin,33.19,0,4862.69,D
2273,369,2021-02-01,Salary,Income,Income,Wages,0,8000,12862.69,C
2293,369,2021-02-03,Childcare Center,Expense,Personal,Children & Family,319.7,0,12542.99,D
2278,369,2021-02-04,7-Eleven,Expense,Transport,Fuel,242.05,0,12300.94,D
2289,369,2021-02-04,University,Expense,Personal,Education,233.24,0,12067.7,D
2291,369,2021-02-04,Home Depot,Expense,Household,Maintenance & Improvements,211.2,0,11856.5,D
2292,369,2021-02-04,Apple App Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",276.73,0,11579.77,D
2287,369,2021-02-07,AGL,Expense,Household,Utilities,451.23,0,11128.54,D
2282,369,2021-02-08,Stock Purchase,Expense,Personal,Investments,870.16,0,10258.38,D
2279,369,2021-02-13,Petbarn,Expense,Household,Pets,241.89,0,10016.49,D
2286,369,2021-02-15,Venmo,Transfer,Transfer,Transfer,361.22,0,9655.27,D
2283,369,2021-02-16,Stock Purchase,Income,Income,Investments,740.88,0,8914.39,D
2275,369,2021-02-19,Toys R Us,Expense,Personal,Children & Family,191.36,0,8723.03,D
2276,369,2021-02-20,University,Expense,Personal,Education,314.15,0,8408.88,D
2281,369,2021-02-21,Liquorland,Expense,Leisure & Lifestyle,Alcohol,266.73,0,8142.15,D
2285,369,2021-02-21,Lawyer,Expense,Personal,Life Admin,193.37,0,7948.78,D
2288,369,2021-02-21,GoCatch,Expense,Transport,Taxies & Share Cars,470.28,0,7478.5,D
2277,369,2021-02-22,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,445.49,0,7033.01,D
2290,369,2021-02-23,EastLink,Expense,Transport,Tolls,421.42,0,6611.59,D
2274,369,2021-02-25,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",425.55,0,6186.04,D
2284,369,2021-02-25,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,43.62,0,6142.42,D
2280,369,2021-02-28,Optus,Expense,Household,Internet,369.75,0,5772.67,D
2294,369,2021-03-01,Salary,Income,Income,Wages,0,8000,13772.67,C
2300,369,2021-03-03,Car Loan Provider,Expense,Transport,Car Repayments,88.14,0,13684.53,D
2302,369,2021-03-05,UberEats,Expense,Leisure & Lifestyle,Takeaway,293.5,0,13391.03,D
2297,369,2021-03-09,Stock Purchase,Income,Income,Investments,485.31,0,12905.72,D
2295,369,2021-03-11,Car Dealership,Expense,Transport,Car Repayments,76.62,0,12829.1,D
2298,369,2021-03-12,Childcare Center,Expense,Personal,Children & Family,311.01,0,12518.09,D
2299,369,2021-03-13,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,186.41,0,12331.68,D
2308,369,2021-03-13,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,62.97,0,12268.71,D
2307,369,2021-03-16,Stock Purchase,Income,Income,Investments,863.99,0,11404.72,D
2303,369,2021-03-18,Vodafone,Expense,Personal,Mobile Phone,56.38,0,11348.34,D
2296,369,2021-03-21,UberEats,Expense,Leisure & Lifestyle,Takeaway,265.86,0,11082.48,D
2305,369,2021-03-21,H&M,Expense,Personal,Clothing & Accessories,387.21,0,10695.27,D
2306,369,2021-03-21,GoFundMe,Expense,Personal,Gifts & Donations,233.19,0,10462.08,D
2309,369,2021-03-22,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,251.06,0,10211.02,D
2304,369,2021-03-25,Optus,Expense,Household,Internet,169.3,0,10041.72,D
2310,369,2021-03-25,PayPal,Transfer,Transfer,Transfer,162.64,0,9879.08,D
2301,369,2021-03-28,Optus,Expense,Personal,Mobile Phone,249.55,0,9629.53,D
2311,369,2021-04-01,Salary,Income,Income,Wages,0,8000,17629.53,C
2329,369,2021-04-02,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,470.92,0,17158.61,D
2334,369,2021-04-02,Ola,Expense,Transport,Taxies & Share Cars,48.84,0,17109.77,D
2316,369,2021-04-03,Stock Purchase,Expense,Personal,Investments,422.99,0,16686.78,D
2322,369,2021-04-03,Ola,Expense,Transport,Taxies & Share Cars,379.96,0,16306.82,D
2324,369,2021-04-03,Suncorp,Expense,Household,Rates & Insurance,80.5,0,16226.32,D
2330,369,2021-04-03,Opal Card,Expense,Transport,Public Transport,165.47,0,16060.85,D
2321,369,2021-04-04,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,205.05,0,15855.8,D
2335,369,2021-04-04,Nail Salon,Expense,Personal,Hair & Beauty,26.21,0,15829.59,D
2332,369,2021-04-06,Woolworths,Expense,Household,Groceries,45.2,0,15784.39,D
2320,369,2021-04-10,Music Store,Expense,Leisure & Lifestyle,Hobbies,95.84,0,15688.55,D
2333,369,2021-04-10,Birthday Gift,Expense,Personal,Gifts & Donations,418.25,0,15270.3,D
2312,369,2021-04-13,Toys R Us,Expense,Personal,Children & Family,456.51,0,14813.79,D
2313,369,2021-04-15,Menulog,Expense,Leisure & Lifestyle,Takeaway,225.77,0,14588.02,D
2337,369,2021-04-17,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,387.21,0,14200.81,D
2327,369,2021-04-19,Booking.com,Expense,Leisure & Lifestyle,Holidays & Travel,408.16,0,13792.65,D
2314,369,2021-04-21,Stock Purchase,Expense,Personal,Investments,774.7,0,13017.95,D
2328,369,2021-04-21,Chemist Warehouse,Expense,Personal,Health & Medical,158.17,0,12859.78,D
2319,369,2021-04-22,GoFundMe,Expense,Personal,Gifts & Donations,240.08,0,12619.7,D
2317,369,2021-04-24,Stock Purchase,Expense,Personal,Investments,782.17,0,11837.53,D
2340,369,2021-04-24,Tutoring Service,Expense,Personal,Education,325.7,0,11511.83,D
2338,369,2021-04-25,Aldi,Expense,Household,Groceries,58.77,0,11453.06,D
2339,369,2021-04-25,Linkt,Expense,Transport,Tolls,425.85,0,11027.21,D
2331,369,2021-04-26,Stock Purchase,Income,Income,Investments,215.67,0,10811.54,D
2318,369,2021-04-27,Printing Service,Expense,Personal,Life Admin,175.3,0,10636.24,D
2325,369,2021-04-27,Stock Purchase,Expense,Personal,Investments,864.51,0,9771.73,D
2336,369,2021-04-27,Telstra,Expense,Household,Internet,402.46,0,9369.27,D
2323,369,2021-04-28,Lawyer,Expense,Personal,Life Admin,427.72,0,8941.55,D
2326,369,2021-04-28,iiNet,Expense,Household,Internet,375.01,0,8566.54,D
2315,369,2021-04-29,GoFundMe,Expense,Personal,Gifts & Donations,92.17,0,8474.37,D
2341,369,2021-05-01,Salary,Income,Income,Wages,0,8000,16474.37,C
2350,369,2021-05-05,Tatts,Expense,Leisure & Lifestyle,Lottery & Gambling,258.53,0,16215.84,D
2343,369,2021-05-07,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,370.23,0,15845.61,D
2346,369,2021-05-07,Childcare Center,Expense,Personal,Children & Family,313.86,0,15531.75,D
2349,369,2021-05-08,Caltex,Expense,Transport,Fuel,447.71,0,15084.04,D
2351,369,2021-05-09,Costco,Expense,Household,Groceries,370.83,0,14713.21,D
2347,369,2021-05-10,Bank Transfer,Transfer,Transfer,Transfer,229.62,0,14483.59,D
2353,369,2021-05-20,Linkt,Expense,Transport,Tolls,272.82,0,14210.77,D
2348,369,2021-05-22,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,82.38,0,14128.39,D
2345,369,2021-05-24,Ola,Expense,Transport,Taxies & Share Cars,495.3,0,13633.09,D
2352,369,2021-05-25,NRMA,Expense,Household,Rates & Insurance,395.86,0,13237.23,D
2342,369,2021-05-28,BWS,Expense,Leisure & Lifestyle,Alcohol,485.82,0,12751.41,D
2344,369,2021-05-29,Sydney Water,Expense,Household,Utilities,472.56,0,12278.85,D
2354,369,2021-06-01,Salary,Income,Income,Wages,0,8000,20278.85,C
2373,369,2021-06-02,Car Dealership,Expense,Transport,Car Repayments,162.03,0,20116.82,D
2372,369,2021-06-03,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,169.7,0,19947.12,D
2380,369,2021-06-03,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,167.14,0,19779.98,D
2378,369,2021-06-04,Google Play Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",180.54,0,19599.44,D
2370,369,2021-06-08,Stock Purchase,Income,Income,Investments,399.04,0,19200.4,D
2375,369,2021-06-08,Childcare Center,Expense,Personal,Children & Family,454.14,0,18746.26,D
2357,369,2021-06-09,Childcare Center,Expense,Personal,Children & Family,57.82,0,18688.44,D
2371,369,2021-06-09,IGA,Expense,Household,Groceries,12.43,0,18676.01,D
2360,369,2021-06-12,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",207.02,0,18468.99,D
2362,369,2021-06-12,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",65.61,0,18403.38,D
2366,369,2021-06-12,Yoga Studio,Expense,Personal,Fitness & Wellbeing,70.35,0,18333.03,D
2364,369,2021-06-13,Qantas,Expense,Leisure & Lifestyle,Holidays & Travel,164.38,0,18168.65,D
2379,369,2021-06-14,Venmo,Transfer,Transfer,Transfer,444.02,0,17724.63,D
2359,369,2021-06-15,Expedia,Expense,Leisure & Lifestyle,Holidays & Travel,352.09,0,17372.54,D
2363,369,2021-06-15,7-Eleven,Expense,Transport,Fuel,478.97,0,16893.57,D
2355,369,2021-06-16,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,198.59,0,16694.98,D
2361,369,2021-06-19,Gym Membership,Expense,Personal,Fitness & Wellbeing,366.07,0,16328.91,D
2358,369,2021-06-20,Amaysim,Expense,Personal,Mobile Phone,426.81,0,15902.1,D
2369,369,2021-06-22,RACV,Expense,Household,Rates & Insurance,127.74,0,15774.36,D
2356,369,2021-06-25,PayPal,Transfer,Transfer,Transfer,435.16,0,15339.2,D
2376,369,2021-06-26,BWS,Expense,Leisure & Lifestyle,Alcohol,410.32,0,14928.88,D
2365,369,2021-06-27,Stock Purchase,Income,Income,Investments,991.41,0,13937.47,D
2368,369,2021-06-28,Lowe's,Expense,Household,Maintenance & Improvements,238.45,0,13699.02,D
2377,369,2021-06-28,EnergyAustralia,Expense,Household,Utilities,494.35,0,13204.67,D
2367,369,2021-06-29,Mortgage Lender,Expense,Household,Rent & Mortgage,300.15,0,12904.52,D
2374,369,2021-06-29,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,214.06,0,12690.46,D
2381,369,2021-07-01,Salary,Income,Income,Wages,0,8000,20690.46,C
2386,369,2021-07-02,Childcare Center,Expense,Personal,Children & Family,103.65,0,20586.81,D
2387,369,2021-07-03,Ola,Expense,Transport,Taxies & Share Cars,291.8,0,20295.01,D
2388,369,2021-07-03,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,409.49,0,19885.52,D
2389,369,2021-07-03,University,Expense,Personal,Education,497.31,0,19388.21,D
2394,369,2021-07-03,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",175.5,0,19212.71,D
2385,369,2021-07-06,Zara,Expense,Personal,Clothing & Accessories,109.87,0,19102.84,D
2391,369,2021-07-09,Coles,Expense,Household,Groceries,90.65,0,19012.19,D
2395,369,2021-07-09,Myki,Expense,Transport,Public Transport,360.2,0,18651.99,D
2397,369,2021-07-10,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",116.19,0,18535.8,D
2396,369,2021-07-11,Home Depot,Expense,Household,Maintenance & Improvements,16.53,0,18519.27,D
2384,369,2021-07-16,Car Dealership,Expense,Transport,Car Repayments,242.01,0,18277.26,D
2390,369,2021-07-19,Apple Music,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",281.82,0,17995.44,D
2392,369,2021-07-23,Stock Purchase,Income,Income,Investments,843.58,0,17151.86,D
2382,369,2021-07-24,Stock Purchase,Income,Income,Investments,550.83,0,16601.03,D
2383,369,2021-07-27,Landlord,Expense,Household,Rent & Mortgage,357.03,0,16244.0,D
2393,369,2021-07-27,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,251.46,0,15992.54,D
2398,369,2021-08-01,Salary,Income,Income,Wages,0,8000,23992.54,C
2404,369,2021-08-04,Mortgage Lender,Expense,Household,Rent & Mortgage,126.09,0,23866.45,D
2414,369,2021-08-04,BWS,Expense,Leisure & Lifestyle,Alcohol,479.56,0,23386.89,D
2399,369,2021-08-05,Venmo,Transfer,Transfer,Transfer,312.56,0,23074.33,D
2406,369,2021-08-05,Bicycle Network,Expense,Transport,Cycling,352.19,0,22722.14,D
2413,369,2021-08-05,Accountant,Expense,Personal,Life Admin,327.42,0,22394.72,D
2411,369,2021-08-06,Bupa,Expense,Personal,Health & Medical,178.37,0,22216.35,D
2418,369,2021-08-07,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,419.21,0,21797.14,D
2410,369,2021-08-10,Boost Mobile,Expense,Personal,Mobile Phone,33.19,0,21763.95,D
2417,369,2021-08-14,Car Dealership,Expense,Transport,Car Repayments,124.93,0,21639.02,D
2400,369,2021-08-16,Yoga Studio,Expense,Personal,Fitness & Wellbeing,14.01,0,21625.01,D
2401,369,2021-08-16,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,383.78,0,21241.23,D
2407,369,2021-08-16,Accountant,Expense,Personal,Life Admin,20.65,0,21220.58,D
2416,369,2021-08-16,Deliveroo,Expense,Leisure & Lifestyle,Takeaway,359.85,0,20860.73,D
2402,369,2021-08-18,Secure Parking,Expense,Transport,Parking,240.33,0,20620.4,D
2408,369,2021-08-18,Mortgage Lender,Expense,Household,Rent & Mortgage,483.41,0,20136.99,D
2409,369,2021-08-19,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,462.5,0,19674.49,D
2412,369,2021-08-20,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,322.51,0,19351.98,D
2405,369,2021-08-22,H&M,Expense,Personal,Clothing & Accessories,480.93,0,18871.05,D
2403,369,2021-08-24,Stock Purchase,Income,Income,Investments,557.29,0,18313.76,D
2415,369,2021-08-25,Woolworths,Expense,Household,Groceries,165.7,0,18148.06,D
2419,369,2021-09-01,Salary,Income,Income,Wages,0,8000,26148.06,C
2425,369,2021-09-07,Lawyer,Expense,Personal,Life Admin,443.17,0,25704.89,D
2435,369,2021-09-07,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,329.91,0,25374.98,D
2432,369,2021-09-09,Birthday Gift,Expense,Personal,Gifts & Donations,183.83,0,25191.15,D
2422,369,2021-09-10,PetSmart,Expense,Household,Pets,187.56,0,25003.59,D
2439,369,2021-09-10,Tutoring Service,Expense,Personal,Education,402.1,0,24601.49,D
2421,369,2021-09-11,DiDi,Expense,Transport,Taxies & Share Cars,43.92,0,24557.57,D
2424,369,2021-09-12,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,91.42,0,24466.15,D
2433,369,2021-09-12,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",310.25,0,24155.9,D
2440,369,2021-09-12,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,94.39,0,24061.51,D
2442,369,2021-09-12,Costco,Expense,Household,Groceries,24.37,0,24037.14,D
2444,369,2021-09-12,BWS,Expense,Leisure & Lifestyle,Alcohol,473.41,0,23563.73,D
2436,369,2021-09-13,Cotton On,Expense,Personal,Clothing & Accessories,401.88,0,23161.85,D
2430,369,2021-09-15,DoorDash,Expense,Leisure & Lifestyle,Takeaway,33.88,0,23127.97,D
2431,369,2021-09-18,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,422.91,0,22705.06,D
2434,369,2021-09-18,Post Office,Expense,Personal,Life Admin,175.46,0,22529.6,D
2443,369,2021-09-18,Optus,Expense,Personal,Mobile Phone,80.88,0,22448.72,D
2428,369,2021-09-19,Lowe's,Expense,Household,Maintenance & Improvements,96.92,0,22351.8,D
2437,369,2021-09-20,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,252.79,0,22099.01,D
2438,369,2021-09-21,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,359.91,0,21739.1,D
2441,369,2021-09-21,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,93.41,0,21645.69,D
2426,369,2021-09-25,Mortgage Lender,Expense,Household,Rent & Mortgage,25.21,0,21620.48,D
2429,369,2021-09-25,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,268.21,0,21352.27,D
2427,369,2021-09-28,Medibank,Expense,Personal,Health & Medical,262.33,0,21089.94,D
2420,369,2021-09-29,NIB,Expense,Personal,Health & Medical,188.8,0,20901.14,D
2423,369,2021-09-29,Sportsbet,Expense,Leisure & Lifestyle,Lottery & Gambling,353.16,0,20547.98,D
2445,369,2021-09-29,Baby Bunting,Expense,Personal,Children & Family,227.62,0,20320.36,D
2446,369,2021-10-01,Salary,Income,Income,Wages,0,8000,28320.36,C
2452,369,2021-10-03,Flight Centre,Expense,Leisure & Lifestyle,Holidays & Travel,397.71,0,27922.65,D
2459,369,2021-10-05,Bicycle Network,Expense,Transport,Cycling,154.47,0,27768.18,D
2454,369,2021-10-06,Car Dealership,Expense,Transport,Car Repayments,475.34,0,27292.84,D
2465,369,2021-10-06,EnergyAustralia,Expense,Household,Utilities,323.18,0,26969.66,D
2460,369,2021-10-07,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",484.77,0,26484.89,D
2464,369,2021-10-08,RACV,Expense,Household,Rates & Insurance,203.3,0,26281.59,D
2463,369,2021-10-10,United Petroleum,Expense,Transport,Fuel,139.89,0,26141.7,D
2451,369,2021-10-14,RACV,Expense,Household,Rates & Insurance,415.89,0,25725.81,D
2455,369,2021-10-16,Domino's Online,Expense,Leisure & Lifestyle,Takeaway,430.81,0,25295.0,D
2447,369,2021-10-17,Venmo,Transfer,Transfer,Transfer,482.37,0,24812.63,D
2456,369,2021-10-17,Stock Purchase,Income,Income,Investments,562.92,0,24249.71,D
2458,369,2021-10-18,Telstra,Expense,Personal,Mobile Phone,486.43,0,23763.28,D
2448,369,2021-10-19,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,50.24,0,23713.04,D
2461,369,2021-10-22,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,240.58,0,23472.46,D
2466,369,2021-10-22,Stock Purchase,Income,Income,Investments,628.1,0,22844.36,D
2449,369,2021-10-23,Shell,Expense,Transport,Fuel,74.97,0,22769.39,D
2457,369,2021-10-23,Allianz,Expense,Household,Rates & Insurance,270.01,0,22499.38,D
2453,369,2021-10-26,Greencross Vets,Expense,Household,Pets,315.46,0,22183.92,D
2450,369,2021-10-27,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,118.92,0,22065.0,D
2462,369,2021-10-27,Real Estate Agency,Expense,Household,Rent & Mortgage,132.94,0,21932.06,D
2467,369,2021-11-01,Salary,Income,Income,Wages,0,8000,29932.06,C
2475,369,2021-11-03,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",138.76,0,29793.3,D
2471,369,2021-11-04,Deliveroo,Expense,Leisure & Lifestyle,Takeaway,354.37,0,29438.93,D
2481,369,2021-11-04,Hair Salon,Expense,Personal,Hair & Beauty,205.36,0,29233.57,D
2482,369,2021-11-04,Baby Bunting,Expense,Personal,Children & Family,42.61,0,29190.96,D
2472,369,2021-11-06,Venmo,Transfer,Transfer,Transfer,95.84,0,29095.12,D
2476,369,2021-11-06,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,158.38,0,28936.74,D
2470,369,2021-11-08,Mecca,Expense,Personal,Hair & Beauty,68.17,0,28868.57,D
2474,369,2021-11-09,Cigars,Expense,Leisure & Lifestyle,Tobacco & Vaping,427.2,0,28441.37,D
2473,369,2021-11-13,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,352.52,0,28088.85,D
2484,369,2021-11-13,Apple App Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",306.47,0,27782.38,D
2469,369,2021-11-14,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,380.9,0,27401.48,D
2477,369,2021-11-15,Real Estate Agency,Expense,Household,Rent & Mortgage,419.53,0,26981.95,D
2468,369,2021-11-16,Telstra,Expense,Personal,Mobile Phone,92.92,0,26889.03,D
2479,369,2021-11-18,Uber,Expense,Transport,Taxies & Share Cars,31.52,0,26857.51,D
2478,369,2021-11-19,RSPCA,Expense,Household,Pets,377.51,0,26480.0,D
2480,369,2021-11-23,NIB,Expense,Personal,Health & Medical,52.76,0,26427.24,D
2483,369,2021-11-26,Woolworths,Expense,Household,Groceries,111.62,0,26315.62,D
2485,369,2021-12-01,Salary,Income,Income,Wages,0,8000,34315.62,C
2495,369,2021-12-02,Airbnb,Expense,Leisure & Lifestyle,Holidays & Travel,182.2,0,34133.42,D
2508,369,2021-12-02,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,377.91,0,33755.51,D
2490,369,2021-12-03,Crown Casino,Expense,Leisure & Lifestyle,Lottery & Gambling,191.74,0,33563.77,D
2496,369,2021-12-06,TransLink,Expense,Transport,Public Transport,57.37,0,33506.4,D
2510,369,2021-12-06,Adelaide Metro,Expense,Transport,Public Transport,473.3,0,33033.1,D
2492,369,2021-12-09,Stock Purchase,Expense,Personal,Investments,322.65,0,32710.45,D
2509,369,2021-12-10,Bicycle Network,Expense,Transport,Cycling,178.38,0,32532.07,D
2493,369,2021-12-11,Lowe's,Expense,Household,Maintenance & Improvements,215.15,0,32316.92,D
2506,369,2021-12-12,Suncorp,Expense,Household,Rates & Insurance,148.0,0,32168.92,D
2505,369,2021-12-13,Nail Salon,Expense,Personal,Hair & Beauty,166.91,0,32002.01,D
2511,369,2021-12-13,Bank Transfer,Transfer,Transfer,Transfer,290.82,0,31711.19,D
2498,369,2021-12-15,DoorDash,Expense,Leisure & Lifestyle,Takeaway,83.23,0,31627.96,D
2488,369,2021-12-16,Stock Purchase,Expense,Personal,Investments,677.62,0,30950.34,D
2491,369,2021-12-16,Boost Mobile,Expense,Personal,Mobile Phone,79.72,0,30870.62,D
2501,369,2021-12-17,Caltex,Expense,Transport,Fuel,391.82,0,30478.8,D
2500,369,2021-12-18,IKEA,Expense,Household,Maintenance & Improvements,313.15,0,30165.65,D
2504,369,2021-12-18,Online Course Provider,Expense,Personal,Education,385.25,0,29780.4,D
2502,369,2021-12-20,Venmo,Transfer,Transfer,Transfer,144.13,0,29636.27,D
2486,369,2021-12-22,Toys R Us,Expense,Personal,Children & Family,494.02,0,29142.25,D
2489,369,2021-12-24,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,45.99,0,29096.26,D
2487,369,2021-12-25,Bupa,Expense,Personal,Health & Medical,216.89,0,28879.37,D
2494,369,2021-12-26,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",142.05,0,28737.32,D
2497,369,2021-12-27,Tutoring Service,Expense,Personal,Education,302.51,0,28434.81,D
2503,369,2021-12-28,Sportsbet,Expense,Leisure & Lifestyle,Lottery & Gambling,237.96,0,28196.85,D
2499,369,2021-12-29,Baby Bunting,Expense,Personal,Children & Family,129.99,0,28066.86,D
2507,369,2021-12-29,Post Office,Expense,Personal,Life Admin,114.73,0,27952.13,D
2512,369,2022-01-01,Salary,Income,Income,Wages,0,8000,35952.13,C
2520,369,2022-01-02,Sydney Water,Expense,Household,Utilities,56.6,0,35895.53,D
2523,369,2022-01-02,Adelaide Metro,Expense,Transport,Public Transport,290.27,0,35605.26,D
2532,369,2022-01-03,Sportsbet,Expense,Leisure & Lifestyle,Lottery & Gambling,417.49,0,35187.77,D
2518,369,2022-01-04,Origin Energy,Expense,Household,Utilities,159.95,0,35027.82,D
2528,369,2022-01-06,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,394.34,0,34633.48,D
2522,369,2022-01-07,iiNet,Expense,Household,Internet,173.97,0,34459.51,D
2513,369,2022-01-08,Stock Purchase,Income,Income,Investments,711.66,0,33747.85,D
2515,369,2022-01-09,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",469.91,0,33277.94,D
2517,369,2022-01-11,Childcare Center,Expense,Personal,Children & Family,123.38,0,33154.56,D
2514,369,2022-01-16,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,39.54,0,33115.02,D
2521,369,2022-01-16,Cotton On,Expense,Personal,Clothing & Accessories,138.09,0,32976.93,D
2519,369,2022-01-17,NIB,Expense,Personal,Health & Medical,84.62,0,32892.31,D
2516,369,2022-01-19,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,33.69,0,32858.62,D
2526,369,2022-01-22,United Petroleum,Expense,Transport,Fuel,491.06,0,32367.56,D
2533,369,2022-01-22,Online Course Provider,Expense,Personal,Education,292.83,0,32074.73,D
2524,369,2022-01-24,Medibank,Expense,Personal,Health & Medical,299.3,0,31775.43,D
2527,369,2022-01-25,Uber,Expense,Transport,Taxies & Share Cars,280.41,0,31495.02,D
2530,369,2022-01-25,Bike Shop,Expense,Transport,Cycling,87.83,0,31407.19,D
2531,369,2022-01-28,Apple Music,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",466.41,0,30940.78,D
2525,369,2022-01-29,Crown Casino,Expense,Leisure & Lifestyle,Lottery & Gambling,488.32,0,30452.46,D
2529,369,2022-01-29,H&M,Expense,Personal,Clothing & Accessories,129.25,0,30323.21,D
2534,369,2022-02-01,Salary,Income,Income,Wages,0,8000,38323.21,C
2545,369,2022-02-02,Uber,Expense,Transport,Taxies & Share Cars,151.41,0,38171.8,D
