Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2023-12-23,The Australian ,84,0,1287,Expense,Personal,Education,DR
2023-12-23,JB HiFi,30,0,1257,Expense,Leisure & Lifestyle,Electronics,DR
2023-12-24,Beacon Lighting ,44,0,1213,Expense,Household,Maintenance & Improvements,DR
2023-12-25,Car Wash Cafe ,82,0,1131,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-12-25, Commonwealth Bank ,80,0,1051,Expense,Household,Rent & Mortgage,DR
2023-12-25,City Beach ,36,0,1015,Expense,Personal,Clothing & Accessories,DR
2023-12-26,ATO Tax Refund ,33,0,982,Income,Income,Other Income,DR
2023-12-26,Soccer Clubs ,97,0,885,Expense,Personal,Fitness & Wellbeing,DR
2023-12-28,Bunnings Warehouse ,6,0,879,Expense,Household,Maintenance & Improvements,DR
2024-01-01,Monthly Income,0,6000,6879,Income,Income,Wages,CR
2024-01-02,PayPal Transfer from Sale ,279,0,6600,Income,Income,Other Income,DR
2024-01-02,Shell V Power,373,0,6227,Expense,Transport,Fuel,DR
2024-01-04,Pathology Lab ,181,0,6046,Expense,Personal,Health & Medical,DR
2024-01-06,ALDI ,488,0,5558,Expense,Household,Groceries,DR
2024-01-06,Endota Spa ,72,0,5486,Expense,Personal,Fitness & Wellbeing,DR
2024-01-07,Bulk Billing Doctor ,376,0,5110,Expense,Personal,Health & Medical,DR
2024-01-07,Service NSW ,362,0,4748,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-01-08,Coles Express ,308,0,4440,Expense,Transport,Fuel,DR
2024-01-08,Beachside Yoga Classes ,359,0,4081,Expense,Personal,Fitness & Wellbeing,DR
2024-01-08,eBay Sales Proceeds ,89,0,3992,Income,Income,Other Income,DR
2024-01-09, Jim's Mowing ,159,0,3833,Expense,Household,Maintenance & Improvements,DR
2024-01-10,Montessori Schools ,302,0,3531,Expense,Personal,Education,DR
2024-01-10,Eau De Vie ,75,0,3456,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-01-11,Goodstart Early Learning ,316,0,3140,Expense,Personal,Children & Family,DR
2024-01-12,Billabong ,119,0,3021,Expense,Personal,Clothing & Accessories,DR
2024-01-13,Centrelink JobSeeker Payment ,208,0,2813,Income,Income,Other Income,DR
2024-01-17,Australian Veterinary Association ,154,0,2659,Expense,Household,Pets,DR
2024-01-18, Meriton Apartments ,175,0,2484,Expense,Household,Rates & Insurance,DR
2024-01-18,Local Fish and Chips ,156,0,2328,Expense,Leisure & Lifestyle,Takeaway,DR
2024-01-19,AGL Energy ,84,0,2244,Expense,Household,Utilities,DR
2024-01-20,The Baxter Inn ,218,0,2026,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-01-20,Lorna Jane ,163,0,1863,Expense,Personal,Clothing & Accessories,DR
2024-01-22,Campion Education ,13,0,1850,Expense,Personal,Children & Family,DR
2024-01-23,BrewDog ,57,0,1793,Expense,Leisure & Lifestyle,Alcohol,DR
2024-01-26,Swim Australia ,99,0,1694,Expense,Personal,Fitness & Wellbeing,DR
2024-01-28,Beachside Caravan Park ,154,0,1540,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-01-28,Bunnings Warehouse ,154,0,1386,Expense,Household,Maintenance & Improvements,DR
2024-02-01,Monthly Income,0,6000,7386,Income,Income,Wages,CR
2024-02-02,Myer ,264,0,7122,Expense,Personal,Clothing & Accessories,DR
2024-02-02,Booktopia ,207,0,6915,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-03,Platypus Shoes ,246,0,6669,Expense,Personal,Clothing & Accessories,DR
2024-02-04,AGL Energy ,408,0,6261,Expense,Household,Utilities,DR
2024-02-05,Greencross Vets ,475,0,5786,Expense,Household,Pets,DR
2024-02-05,BP ,322,0,5464,Expense,Transport,Fuel,DR
2024-02-06,Shell V Power,15,0,5449,Expense,Transport,Fuel,DR
2024-02-07,Child Support Agency Deposit ,424,0,5025,Income,Income,Other Income,DR
2024-02-07,Liquorland ,375,0,4650,Expense,Leisure & Lifestyle,Alcohol,DR
2024-02-07,Sunnybank Hotel ,9,0,4641,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-02-08,Zone Bowling ,144,0,4497,Expense,Leisure & Lifestyle,Entertainment,DR
2024-02-08,McDonald’s ,5,0,4492,Expense,Leisure & Lifestyle,Takeaway,DR
2024-02-09,OfficeMax ,314,0,4178,Expense,Personal,Life Admin,DR
2024-02-10,Eat Street Northshore ,218,0,3960,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-02-11,The Coffee Club ,36,0,3924,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-02-11,Medicare Claim ,13,0,3911,Expense,Personal,Health & Medical,DR
2024-02-11,Guzman y Gomez ,148,0,3763,Expense,Leisure & Lifestyle,Takeaway,DR
2024-02-11,Upwork Freelancer Payment ,300,0,3463,Income,Income,Other Income,DR
2024-02-11,Bulk Billing Doctor ,312,0,3151,Expense,Personal,Health & Medical,DR
2024-02-12,Queensland Urban Utilities ,281,0,2870,Expense,Household,Utilities,DR
2024-02-13,Zone Bowling ,141,0,2729,Expense,Leisure & Lifestyle,Entertainment,DR
2024-02-13,Kmart Tyre & Auto Service ,109,0,2620,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-02-13,Scouts Australia ,186,0,2434,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-14,Upwork Freelancer Payment ,71,0,2363,Income,Income,Other Income,DR
2024-02-14,Hobart Brewing Company ,212,0,2151,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-02-15,Caltex ,11,0,2140,Expense,Transport,Fuel,DR
2024-02-15,Booktopia ,141,0,1999,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-16,Chiropractor ,20,0,1979,Expense,Personal,Health & Medical,DR
2024-02-16,National Hearing Care ,120,0,1859,Expense,Personal,Health & Medical,DR
2024-02-17,Flight Centre ,157,0,1702,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-02-17,Surfstitch ,52,0,1650,Expense,Personal,Clothing & Accessories,DR
2024-02-17,Hobart Brewing Company ,144,0,1506,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-02-18,ALDI ,54,0,1452,Expense,Household,Groceries,DR
2024-02-18,Booktopia ,32,0,1420,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-18,Payday Advance ,57,0,1363,Income,Income,Other Income,DR
2024-02-19,Budget Direct Car Insurance ,50,0,1313,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-02-19,Flight Centre ,60,0,1253,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-02-21,Local Hospital ,121,0,1132,Expense,Personal,Health & Medical,DR
2024-02-21, NRMA Insurance ,19,0,1113,Expense,Household,Rates & Insurance,DR
2024-02-21,Telstra ,19,0,1094,Expense,Personal,Mobile Phone,DR
2024-02-21,Netflix ,85,0,1009,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-02-21,JAX Tyres ,43,0,966,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-02-22,Australian Veterinary Association ,85,0,881,Expense,Household,Pets,DR
2024-02-22,Adairs ,41,0,840,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-02-22,Car Wash Cafe ,21,0,819,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-02-23,Adobe Creative Cloud ,73,0,746,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-24,Campion Education ,59,0,687,Expense,Personal,Children & Family,DR
2024-02-25,Target ,57,0,630,Expense,Personal,Clothing & Accessories,DR
2024-02-25,Freedom Furniture ,21,0,609,Expense,Household,Maintenance & Improvements,DR
2024-02-26,The Sydney Morning Herald ,38,0,571,Expense,Personal,Education,DR
2024-02-27,G8 Education ,55,0,516,Expense,Personal,Children & Family,DR
2024-02-27,Camp Australia ,20,0,496,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-27, BSA Ltd ,32,0,464,Expense,Household,Maintenance & Improvements,DR
2024-02-27,Camp Australia ,17,0,447,Expense,Leisure & Lifestyle,Hobbies,DR
2024-02-28,Caltex ,23,0,424,Expense,Transport,Fuel,DR
2024-02-28,Barbeques Galore ,21,0,403,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-03-01,Monthly Income,0,6000,6403,Income,Income,Wages,CR
2024-03-02,Fernwood Fitness ,377,0,6026,Expense,Personal,Fitness & Wellbeing,DR
2024-03-03,Beachside Caravan Park ,12,0,6014,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-03-04,Centrelink JobSeeker Payment ,499,0,5515,Income,Income,Other Income,DR
2024-03-05,MyCar Tyre & Auto ,414,0,5101,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-03-05,Booktopia ,299,0,4802,Expense,Leisure & Lifestyle,Hobbies,DR
2024-03-07,Microsoft 365 ,474,0,4328,Expense,Personal,Education,DR
2024-03-07,Spotify ,251,0,4077,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-03-07,Sunburn Swimwear ,58,0,4019,Expense,Personal,Clothing & Accessories,DR
2024-03-08,QBE Insurance Claim Payout ,154,0,3865,Income,Income,Other Income,DR
2024-03-08,Culture Kings ,120,0,3745,Expense,Personal,Clothing & Accessories,DR
2024-03-10,Barbeques Galore ,65,0,3680,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-03-10,IKEA ,319,0,3361,Expense,Household,Maintenance & Improvements,DR
2024-03-11, BSA Ltd ,179,0,3182,Expense,Household,Maintenance & Improvements,DR
2024-03-12,Sydney Water ,197,0,2985,Expense,Household,Utilities,DR
2024-03-14,The Victory Hotel ,158,0,2827,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-03-14,Caltex ,174,0,2653,Expense,Transport,Fuel,DR
2024-03-15,Dan Murphy’s ,25,0,2628,Expense,Leisure & Lifestyle,Alcohol,DR
2024-03-15,Pizza Hut ,36,0,2592,Expense,Leisure & Lifestyle,Takeaway,DR
2024-03-15,Anytime Fitness ,187,0,2405,Expense,Personal,Fitness & Wellbeing,DR
2024-03-17,Melbourne Central Lion Hotel ,114,0,2291,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-03-18,MyCar Tyre & Auto ,99,0,2192,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-03-19,Vodafone Prepaid ,104,0,2088,Expense,Personal,Mobile Phone,DR
2024-03-19,Witchery ,60,0,2028,Expense,Personal,Clothing & Accessories,DR
2024-03-20, Meriton Apartments ,120,0,1908,Expense,Household,Rates & Insurance,DR
2024-03-22, Rentokil ,175,0,1733,Expense,Household,Maintenance & Improvements,DR
2024-03-22,Gold's Gym ,44,0,1689,Expense,Personal,Fitness & Wellbeing,DR
2024-03-24,Bunnings Warehouse ,125,0,1564,Expense,Household,Maintenance & Improvements,DR
2024-03-24,Liquorland ,116,0,1448,Expense,Leisure & Lifestyle,Alcohol,DR
2024-03-24,Westpac Dividend Deposit ,102,0,1346,Income,Income,Investments,DR
2024-03-28,Chinatown Night Market ,81,0,1265,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-03-28,Optus ,74,0,1191,Expense,Personal,Mobile Phone,DR
2024-04-01,Monthly Income,0,6000,7191,Income,Income,Wages,CR
2024-04-02, NSW Land Registry Services ,41,0,7150,Expense,Personal,Life Admin,DR
2024-04-03,Village Cinemas ,435,0,6715,Expense,Leisure & Lifestyle,Entertainment,DR
2024-04-03, NSW Land Registry Services ,520,0,6195,Expense,Personal,Life Admin,DR
2024-04-03,Bridgestone Select ,227,0,5968,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-04-03,Disney+ ,235,0,5733,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-04-03,Timezone ,107,0,5626,Expense,Leisure & Lifestyle,Entertainment,DR
2024-04-04,Hobart Brewing Company ,486,0,5140,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-04-04,Chemist Warehouse ,22,0,5118,Expense,Personal,Health & Medical,DR
2024-04-05,PayPal Transfer from Sale ,418,0,4700,Income,Income,Other Income,DR
2024-04-06,Sea Life Aquarium ,188,0,4512,Expense,Leisure & Lifestyle,Entertainment,DR
2024-04-07,KU Children's Services ,331,0,4181,Expense,Personal,Children & Family,DR
2024-04-08,PayPal Transfer from Sale ,160,0,4021,Income,Income,Other Income,DR
2024-04-08,Beacon Lighting ,378,0,3643,Expense,Household,Maintenance & Improvements,DR
2024-04-09,Billabong ,362,0,3281,Expense,Personal,Clothing & Accessories,DR
2024-04-09,Audible ,309,0,2972,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-04-10,Hungry Jack’s ,17,0,2955,Expense,Leisure & Lifestyle,Takeaway,DR
2024-04-10,OfficeMax ,123,0,2832,Expense,Personal,Life Admin,DR
2024-04-11,Sunburn Swimwear ,141,0,2691,Expense,Personal,Clothing & Accessories,DR
2024-04-11, Jim's Mowing ,116,0,2575,Expense,Household,Maintenance & Improvements,DR
2024-04-11,Chinatown Night Market ,202,0,2373,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-04-11,Witchery ,7,0,2366,Expense,Personal,Clothing & Accessories,DR
2024-04-11,The Rocks Bar and Pub ,132,0,2234,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-04-12,Guardian Childcare & Education ,29,0,2205,Expense,Personal,Children & Family,DR
2024-04-14,Menulog ,59,0,2146,Expense,Leisure & Lifestyle,Takeaway,DR
2024-04-15,The Body Shop ,13,0,2133,Expense,Personal,Hair & Beauty,DR
2024-04-16,Barbeques Galore ,180,0,1953,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-04-16,Bunnings Warehouse ,51,0,1902,Expense,Household,Maintenance & Improvements,DR
2024-04-16,BWS ,153,0,1749,Expense,Leisure & Lifestyle,Alcohol,DR
2024-04-16,JAX Tyres ,105,0,1644,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-04-18,The Body Shop ,47,0,1597,Expense,Personal,Hair & Beauty,DR
2024-04-18,King Swim ,33,0,1564,Expense,Personal,Fitness & Wellbeing,DR
2024-04-18, The Good Guys ,104,0,1460,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-04-18,Priceline Pharmacy ,126,0,1334,Expense,Personal,Health & Medical,DR
2024-04-19,G8 Education ,37,0,1297,Expense,Personal,Children & Family,DR
2024-04-19,Australian Veterinary Association ,86,0,1211,Expense,Household,Pets,DR
2024-04-20,Spotify ,69,0,1142,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-04-20,Costco ,68,0,1074,Expense,Household,Groceries,DR
2024-04-21,Grill'd ,97,0,977,Expense,Leisure & Lifestyle,Takeaway,DR
2024-04-22,Timezone ,53,0,924,Expense,Leisure & Lifestyle,Entertainment,DR
2024-04-25,Woolworths ,59,0,865,Expense,Household,Groceries,DR
2024-04-25,Gold's Gym ,12,0,853,Expense,Personal,Fitness & Wellbeing,DR
2024-04-25, The Good Guys ,78,0,775,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-04-25,Beachside Yoga Classes ,29,0,746,Expense,Personal,Fitness & Wellbeing,DR
2024-04-27,Rip Curl ,40,0,706,Expense,Personal,Clothing & Accessories,DR
2024-04-27,Rooftop Bar ,70,0,636,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-04-28,PayPal Transfer from Sale ,11,0,625,Income,Income,Other Income,DR
2024-04-28, Fantastic Furniture ,24,0,601,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-05-01,Monthly Income,0,6000,6601,Income,Income,Wages,CR
2024-05-03,Tabcorp ,523,0,6078,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2024-05-04,Autobarn ,455,0,5623,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-05-04,The Espy ,421,0,5202,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-05-06,Spotlight ,49,0,5153,Expense,Leisure & Lifestyle,Hobbies,DR
2024-05-07,BWS ,65,0,5088,Expense,Leisure & Lifestyle,Alcohol,DR
2024-05-07,Pathology Lab ,170,0,4918,Expense,Personal,Health & Medical,DR
2024-05-08,VicRoads ,442,0,4476,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-05-08,ATO Tax Refund ,107,0,4369,Income,Income,Other Income,DR
2024-05-09,The Victory Hotel ,129,0,4240,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-05-10,G8 Education ,184,0,4056,Expense,Personal,Children & Family,DR
2024-05-10,Lorna Jane ,238,0,3818,Expense,Personal,Clothing & Accessories,DR
2024-05-10,Payday Advance ,80,0,3738,Income,Income,Other Income,DR
2024-05-11, Meriton Apartments ,255,0,3483,Expense,Household,Rates & Insurance,DR
2024-05-12,Rooftop Bar ,44,0,3439,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-05-14,The Australian ,84,0,3355,Expense,Personal,Education,DR
2024-05-15, Jim's Mowing ,123,0,3232,Expense,Household,Maintenance & Improvements,DR
2024-05-16,Chiropractor ,304,0,2928,Expense,Personal,Health & Medical,DR
2024-05-17,Beachside Yoga Classes ,14,0,2914,Expense,Personal,Fitness & Wellbeing,DR
2024-05-18,The Australian ,253,0,2661,Expense,Personal,Education,DR
2024-05-18,Ladbrokes ,223,0,2438,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2024-05-19,Apple Music ,22,0,2416,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-05-19,Pizza Hut ,108,0,2308,Expense,Leisure & Lifestyle,Takeaway,DR
2024-05-20,Stan ,165,0,2143,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-05-20,Kmart ,204,0,1939,Expense,Personal,Children & Family,DR
2024-05-20,Kmart ,82,0,1857,Expense,Personal,Children & Family,DR
2024-05-21,Australian Veterinary Association ,54,0,1803,Expense,Household,Pets,DR
2024-05-21,Mathnasium ,53,0,1750,Expense,Personal,Education,DR
2024-05-21,Sea Life Aquarium ,18,0,1732,Expense,Leisure & Lifestyle,Entertainment,DR
2024-05-22,Local Hospital ,149,0,1583,Expense,Personal,Health & Medical,DR
2024-05-23,Kayo Sports ,35,0,1548,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-05-23,The Good Guys ,89,0,1459,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-05-23,The Coffee Club ,74,0,1385,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-05-24,The Australian ,56,0,1329,Expense,Personal,Education,DR
2024-05-25,Café Nero ,69,0,1260,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-05-26,F45 Training ,53,0,1207,Expense,Personal,Fitness & Wellbeing,DR
2024-05-28,Platypus Shoes ,73,0,1134,Expense,Personal,Clothing & Accessories,DR
2024-05-28,South East Water ,87,0,1047,Expense,Household,Utilities,DR
2024-06-01,Monthly Income,0,6000,7047,Income,Income,Wages,CR
2024-06-02,Shell V Power,362,0,6685,Expense,Transport,Fuel,DR
2024-06-03,Australian Veterinary Association ,417,0,6268,Expense,Household,Pets,DR
2024-06-04,South East Water ,150,0,6118,Expense,Household,Utilities,DR
2024-06-04,Centrelink JobSeeker Payment ,134,0,5984,Income,Income,Other Income,DR
2024-06-05,Grill'd ,234,0,5750,Expense,Leisure & Lifestyle,Takeaway,DR
2024-06-05,Local Hospital ,24,0,5726,Expense,Personal,Health & Medical,DR
2024-06-07,NRMA Roadside Assistance ,82,0,5644,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-06-07,The Baxter Inn ,477,0,5167,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-06-08,Flight Centre ,33,0,5134,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-06-11,The Australian ,374,0,4760,Expense,Personal,Education,DR
2024-06-11,Dan Murphy’s ,359,0,4401,Expense,Leisure & Lifestyle,Alcohol,DR
2024-06-11,Country Road ,257,0,4144,Expense,Personal,Clothing & Accessories,DR
2024-06-11,Kmart Tyre & Auto Service ,10,0,4134,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-06-12,Big W ,116,0,4018,Expense,Personal,Children & Family,DR
2024-06-13,QBE Insurance Claim Payout ,6,0,4012,Income,Income,Other Income,DR
2024-06-13,Petbarn ,103,0,3909,Expense,Household,Pets,DR
2024-06-15,Westpac Dividend Deposit ,325,0,3584,Income,Income,Investments,DR
2024-06-17,Massage Therapy Center ,166,0,3418,Expense,Personal,Health & Medical,DR
2024-06-18,Kmart ,113,0,3305,Expense,Personal,Children & Family,DR
2024-06-18,EnergyAustralia ,299,0,3006,Expense,Household,Utilities,DR
2024-06-18,Melbourne Central Lion Hotel ,183,0,2823,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-06-19,Sylvan Learning ,64,0,2759,Expense,Personal,Education,DR
2024-06-19,Woolworths ,237,0,2522,Expense,Household,Groceries,DR
2024-06-19,Scouts Australia ,74,0,2448,Expense,Leisure & Lifestyle,Hobbies,DR
2024-06-20,Massage Therapy Center ,29,0,2419,Expense,Personal,Health & Medical,DR
2024-06-20,Spotlight ,148,0,2271,Expense,Leisure & Lifestyle,Hobbies,DR
2024-06-21,Catholic Education Office ,129,0,2142,Expense,Personal,Education,DR
2024-06-22,The Rocks Bar and Pub ,151,0,1991,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-06-22,Pathology Lab ,30,0,1961,Expense,Personal,Health & Medical,DR
2024-06-23, Ray White Real Estate ,94,0,1867,Expense,Personal,Life Admin,DR
2024-06-23,The Coffee Club ,104,0,1763,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-06-24,Specsavers ,54,0,1709,Expense,Personal,Health & Medical,DR
2024-06-24,Physiotherapy Clinic ,144,0,1565,Expense,Personal,Health & Medical,DR
2024-06-24,Zone Bowling ,45,0,1520,Expense,Leisure & Lifestyle,Entertainment,DR
2024-06-24,Little Athletics ,43,0,1477,Expense,Personal,Fitness & Wellbeing,DR
2024-06-25,Surf Dive 'n Ski ,140,0,1337,Expense,Personal,Clothing & Accessories,DR
2024-06-26,eBay Sales Proceeds ,34,0,1303,Income,Income,Other Income,DR
2024-06-27,Massage Therapy Center ,93,0,1210,Expense,Personal,Health & Medical,DR
2024-06-27,Domino’s Pizza ,121,0,1089,Expense,Leisure & Lifestyle,Takeaway,DR
2024-06-28,Service NSW ,87,0,1002,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-01,Monthly Income,0,6000,7002,Income,Income,Wages,CR
2024-07-02,F45 Training ,161,0,6841,Expense,Personal,Fitness & Wellbeing,DR
2024-07-04,Goodstart Early Learning ,218,0,6623,Expense,Personal,Children & Family,DR
2024-07-05,Decathlon ,138,0,6485,Expense,Personal,Fitness & Wellbeing,DR
2024-07-05,Physiotherapy Clinic ,335,0,6150,Expense,Personal,Health & Medical,DR
2024-07-05,Service NSW ,534,0,5616,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-05,KU Children's Services ,44,0,5572,Expense,Personal,Children & Family,DR
2024-07-05,McDonald’s ,190,0,5382,Expense,Leisure & Lifestyle,Takeaway,DR
2024-07-06,Sydney Water ,462,0,4920,Expense,Household,Utilities,DR
2024-07-06,Sea Life Aquarium ,396,0,4524,Expense,Leisure & Lifestyle,Entertainment,DR
2024-07-07,Budget Direct Car Insurance ,31,0,4493,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-07,Greencross Vets ,94,0,4399,Expense,Household,Pets,DR
2024-07-09,Target ,88,0,4311,Expense,Personal,Clothing & Accessories,DR
2024-07-09,Who Gives A Crap ,432,0,3879,Expense,Household,Groceries,DR
2024-07-09,Dental Clinic ,42,0,3837,Expense,Personal,Health & Medical,DR
2024-07-10,Decathlon ,274,0,3563,Expense,Personal,Fitness & Wellbeing,DR
2024-07-10,Officeworks ,189,0,3374,Expense,Personal,Life Admin,DR
2024-07-11,Timezone ,247,0,3127,Expense,Leisure & Lifestyle,Entertainment,DR
2024-07-11,Green Slip Insurance ,29,0,3098,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-13,JAX Tyres ,282,0,2816,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-14,Zone Bowling ,50,0,2766,Expense,Leisure & Lifestyle,Entertainment,DR
2024-07-14,Beachside Yoga Classes ,266,0,2500,Expense,Personal,Fitness & Wellbeing,DR
2024-07-14,Hungry Jack’s ,101,0,2399,Expense,Leisure & Lifestyle,Takeaway,DR
2024-07-15,Event Cinemas ,139,0,2260,Expense,Leisure & Lifestyle,Entertainment,DR
2024-07-16,Montessori Schools ,91,0,2169,Expense,Personal,Education,DR
2024-07-16,BP ,158,0,2011,Expense,Transport,Fuel,DR
2024-07-16,Adobe Creative Cloud ,42,0,1969,Expense,Leisure & Lifestyle,Hobbies,DR
2024-07-16,The Ivy ,126,0,1843,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-07-16,Sylvan Learning ,65,0,1778,Expense,Personal,Education,DR
2024-07-17,Pathology Lab ,39,0,1739,Expense,Personal,Health & Medical,DR
2024-07-17,Local Fish and Chips ,69,0,1670,Expense,Leisure & Lifestyle,Takeaway,DR
2024-07-18,Beachfront Markets ,168,0,1502,Expense,Personal,Clothing & Accessories,DR
2024-07-18,The Baxter Inn ,38,0,1464,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-07-18,Chiropractor ,53,0,1411,Expense,Personal,Health & Medical,DR
2024-07-18,Goodstart Early Learning ,69,0,1342,Expense,Personal,Children & Family,DR
2024-07-19,Myer ,118,0,1224,Expense,Personal,Clothing & Accessories,DR
2024-07-20,Zarraffa's Coffee ,71,0,1153,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-07-20,Ultra Tune ,8,0,1145,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-20,Netflix ,105,0,1040,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-07-20,QBE Insurance Claim Payout ,62,0,978,Income,Income,Other Income,DR
2024-07-20,Eat Street Northshore ,54,0,924,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-07-20,The Brisbane Hotel ,49,0,875,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-07-20,Little Athletics ,46,0,829,Expense,Personal,Fitness & Wellbeing,DR
2024-07-22,Dymocks ,6,0,823,Expense,Leisure & Lifestyle,Hobbies,DR
2024-07-22,Priceline Pharmacy ,24,0,799,Expense,Personal,Health & Medical,DR
2024-07-23,Massage Therapy Center ,32,0,767,Expense,Personal,Health & Medical,DR
2024-07-23,QBE Insurance Claim Payout ,44,0,723,Income,Income,Other Income,DR
2024-07-23,The Baxter Inn ,23,0,700,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-07-23,Netflix ,31,0,669,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-07-24, The Good Guys ,21,0,648,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-07-24,BP ,33,0,615,Expense,Transport,Fuel,DR
2024-07-24,Repco ,22,0,593,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-25,David Jones ,59,0,534,Expense,Personal,Clothing & Accessories,DR
2024-07-26,Adobe Creative Cloud ,18,0,516,Expense,Leisure & Lifestyle,Hobbies,DR
2024-07-26,Airbnb Host Income ,10,0,506,Income,Income,Other Income,DR
2024-07-26,Service NSW ,32,0,474,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-07-27,Vodafone Prepaid ,16,0,458,Expense,Personal,Mobile Phone,DR
2024-07-27,Music Academy ,28,0,430,Expense,Leisure & Lifestyle,Hobbies,DR
2024-07-28,Coles ,43,0,387,Expense,Household,Groceries,DR
